Date,Currency,Exchange
2018-08-10,EUR,0.8729
2018-08-10,GBP,0.7828
2018-08-11,USD,1.0
2018-08-11,CAD,1.3095
2018-08-11,AUD,1.3683
2018-08-11,EUR,0.8729
2018-08-11,GBP,0.7828
2018-08-12,USD,1.0
2018-08-12,CAD,1.3095
2018-08-12,AUD,1.3683
2018-08-12,EUR,0.8729
2018-08-12,GBP,0.7828
2018-08-13,USD,1.0
2018-08-13,CAD,1.3151
2018-08-13,AUD,1.3742
2018-08-13,EUR,0.877
2018-08-13,GBP,0.7834
2018-08-14,USD,1.0
2018-08-14,CAD,1.3071
2018-08-14,AUD,1.3761
2018-08-14,EUR,0.8767
2018-08-14,GBP,0.7829
2018-08-15,USD,1.0
2018-08-15,CAD,1.3102
2018-08-15,AUD,1.3841
2018-08-15,EUR,0.8833
2018-08-15,GBP,0.7873
2018-08-16,USD,1.0
2018-08-16,CAD,1.3142
2018-08-16,AUD,1.3762
2018-08-16,EUR,0.8795
2018-08-16,GBP,0.7871
2018-08-17,USD,1.0
2018-08-17,CAD,1.3147
2018-08-17,AUD,1.3756
2018-08-17,EUR,0.8779
2018-08-17,GBP,0.7864
2018-08-18,USD,1.0
2018-08-18,CAD,1.3147
2018-08-18,AUD,1.3756
2018-08-18,EUR,0.8779
2018-08-18,GBP,0.7864
2018-08-19,USD,1.0
2018-08-19,CAD,1.3147
2018-08-19,AUD,1.3756
2018-08-19,EUR,0.8779
2018-08-19,GBP,0.7864
2018-08-20,USD,1.0
2018-08-20,CAD,1.3071
2018-08-20,AUD,1.3687
2018-08-20,EUR,0.8757
2018-08-20,GBP,0.7835
2018-08-21,USD,1.0
2018-08-21,CAD,1.3022
2018-08-21,AUD,1.3612
2018-08-21,EUR,0.8694
2018-08-21,GBP,0.7802
2018-08-22,USD,1.0
2018-08-22,CAD,1.3022
2018-08-22,AUD,1.3589
2018-08-22,EUR,0.8609
2018-08-22,GBP,0.7742
2018-08-23,USD,1.0
2018-08-23,CAD,1.3031
2018-08-23,AUD,1.3721
2018-08-23,EUR,0.8636
2018-08-23,GBP,0.7762
2018-08-24,USD,1.0
2018-08-24,CAD,1.3068
2018-08-24,AUD,1.3693
2018-08-24,EUR,0.863
2018-08-24,GBP,0.7784
2018-08-25,USD,1.0
2018-08-25,CAD,1.3068
2018-08-25,AUD,1.3693
2018-08-25,EUR,0.863
2018-08-25,GBP,0.7784
2018-08-26,USD,1.0
2018-08-26,CAD,1.3068
2018-08-26,AUD,1.3693
2018-08-26,EUR,0.863
2018-08-26,GBP,0.7784
2018-08-27,USD,1.0
2018-08-27,CAD,1.3051
2018-08-27,AUD,1.3656
2018-08-27,EUR,0.8596
2018-08-27,GBP,0.7768
2018-08-28,USD,1.0
2018-08-28,CAD,1.2919
2018-08-28,AUD,1.3599
2018-08-28,EUR,0.854
2018-08-28,GBP,0.7744
2018-08-29,USD,1.0
2018-08-29,CAD,1.2944
2018-08-29,AUD,1.3713
2018-08-29,EUR,0.8576
2018-08-29,GBP,0.7762
2018-08-30,USD,1.0
2018-08-30,CAD,1.2929
2018-08-30,AUD,1.3697
2018-08-30,EUR,0.8553
2018-08-30,GBP,0.7677
2018-08-31,USD,1.0
2018-08-31,CAD,1.3039
2018-08-31,AUD,1.3843
2018-08-31,EUR,0.8583
2018-08-31,GBP,0.7702
2018-09-01,USD,1.0
2018-09-01,CAD,1.3039
2018-09-01,AUD,1.3843
2018-09-01,EUR,0.8583
2018-09-01,GBP,0.7702
2018-09-02,USD,1.0
2018-09-02,CAD,1.3039
2018-09-02,AUD,1.3843
2018-09-02,EUR,0.8583
2018-09-02,GBP,0.7702
2018-09-03,USD,1.0
2018-09-03,CAD,1.3072
2018-09-03,AUD,1.3876
2018-09-03,EUR,0.8614
2018-09-03,GBP,0.7766
2018-09-04,USD,1.0
2018-09-04,CAD,1.3176
2018-09-04,AUD,1.3917
2018-09-04,EUR,0.8649
2018-09-04,GBP,0.7789
2018-09-05,USD,1.0
2018-09-05,CAD,1.3178
2018-09-05,AUD,1.3939
2018-09-05,EUR,0.8634
2018-09-05,GBP,0.7799
2018-09-06,USD,1.0
2018-09-06,CAD,1.3184
2018-09-06,AUD,1.3894
2018-09-06,EUR,0.8595
2018-09-06,GBP,0.7721
2018-09-07,USD,1.0
2018-09-07,CAD,1.3119
2018-09-07,AUD,1.3964
2018-09-07,EUR,0.861
2018-09-07,GBP,0.7686
2018-09-08,USD,1.0
2018-09-08,CAD,1.3119
2018-09-08,AUD,1.3964
2018-09-08,EUR,0.861
2018-09-08,GBP,0.7686
2018-09-09,USD,1.0
2018-09-09,CAD,1.3119
2018-09-09,AUD,1.3964
2018-09-09,EUR,0.861
2018-09-09,GBP,0.7686
2018-09-10,USD,1.0
2018-09-10,CAD,1.3195
2018-09-10,AUD,1.405
2018-09-10,EUR,0.8642
2018-09-10,GBP,0.7721
2018-09-11,USD,1.0
2018-09-11,CAD,1.316
2018-09-11,AUD,1.4092
2018-09-11,EUR,0.864
2018-09-11,GBP,0.7696
2018-09-12,USD,1.0
2018-09-12,CAD,1.3066
2018-09-12,AUD,1.4042
2018-09-12,EUR,0.8632
2018-09-12,GBP,0.7685
2018-09-13,USD,1.0
2018-09-13,CAD,1.3005
2018-09-13,AUD,1.3913
2018-09-13,EUR,0.8606
2018-09-13,GBP,0.7659
2018-09-14,USD,1.0
2018-09-14,CAD,1.3009
2018-09-14,AUD,1.3911
2018-09-14,EUR,0.8555
2018-09-14,GBP,0.7634
2018-09-15,USD,1.0
2018-09-15,CAD,1.3009
2018-09-15,AUD,1.3911
2018-09-15,EUR,0.8555
2018-09-15,GBP,0.7634
2018-09-16,USD,1.0
2018-09-16,CAD,1.3009
2018-09-16,AUD,1.3911
2018-09-16,EUR,0.8555
2018-09-16,GBP,0.7634
2018-09-17,USD,1.0
2018-09-17,CAD,1.3018
2018-09-17,AUD,1.393
2018-09-17,EUR,0.8568
2018-09-17,GBP,0.7615
2018-09-18,USD,1.0
2018-09-18,CAD,1.3026
2018-09-18,AUD,1.3887
2018-09-18,EUR,0.8549
2018-09-18,GBP,0.7606
2018-09-19,USD,1.0
2018-09-19,CAD,1.2973
2018-09-19,AUD,1.3807
2018-09-19,EUR,0.8571
2018-09-19,GBP,0.7612
2018-09-20,USD,1.0
2018-09-20,CAD,1.2893
2018-09-20,AUD,1.3729
2018-09-20,EUR,0.8497
2018-09-20,GBP,0.7527
2018-09-21,USD,1.0
2018-09-21,CAD,1.2924
2018-09-21,AUD,1.3738
2018-09-21,EUR,0.8504
2018-09-21,GBP,0.7603
2018-09-22,USD,1.0
2018-09-22,CAD,1.2924
2018-09-22,AUD,1.3738
2018-09-22,EUR,0.8504
2018-09-22,GBP,0.7603
2018-09-23,USD,1.0
2018-09-23,CAD,1.2924
2018-09-23,AUD,1.3738
2018-09-23,EUR,0.8504
2018-09-23,GBP,0.7603
2018-09-24,USD,1.0
2018-09-24,CAD,1.2937
2018-09-24,AUD,1.3749
2018-09-24,EUR,0.8494
2018-09-24,GBP,0.7599
2018-09-25,USD,1.0
2018-09-25,CAD,1.2959
2018-09-25,AUD,1.3784
2018-09-25,EUR,0.8491
2018-09-25,GBP,0.7593
2018-09-26,USD,1.0
2018-09-26,CAD,1.2962
2018-09-26,AUD,1.3804
2018-09-26,EUR,0.852
2018-09-26,GBP,0.759
2018-09-27,USD,1.0
2018-09-27,CAD,1.307
2018-09-27,AUD,1.3838
2018-09-27,EUR,0.8542
2018-09-27,GBP,0.76
2018-09-28,USD,1.0
2018-09-28,CAD,1.3013
2018-09-28,AUD,1.3863
2018-09-28,EUR,0.8639
2018-09-28,GBP,0.7665
2018-09-29,USD,1.0
2018-09-29,CAD,1.3013
2018-09-29,AUD,1.3863
2018-09-29,EUR,0.8639
2018-09-29,GBP,0.7665
2018-09-30,USD,1.0
2018-09-30,CAD,1.3013
2018-09-30,AUD,1.3863
2018-09-30,EUR,0.8639
2018-09-30,GBP,0.7665
2018-10-01,USD,1.0
2018-10-01,CAD,1.281
2018-10-01,AUD,1.3846
2018-10-01,EUR,0.8616
2018-10-01,GBP,0.7675
2018-10-02,USD,1.0
2018-10-02,CAD,1.2817
2018-10-02,AUD,1.3931
2018-10-02,EUR,0.8663
2018-10-02,GBP,0.7714
2018-10-03,USD,1.0
2018-10-03,CAD,1.2833
2018-10-03,AUD,1.3982
2018-10-03,EUR,0.866
2018-10-03,GBP,0.7698
2018-10-04,USD,1.0
2018-10-04,CAD,1.2867
2018-10-04,AUD,1.4114
2018-10-04,EUR,0.8694
2018-10-04,GBP,0.7701
2018-10-05,USD,1.0
2018-10-05,CAD,1.2917
2018-10-05,AUD,1.414
2018-10-05,EUR,0.8691
2018-10-05,GBP,0.7663
2018-10-06,USD,1.0
2018-10-06,CAD,1.2917
2018-10-06,AUD,1.414
2018-10-06,EUR,0.8691
2018-10-06,GBP,0.7663
2018-10-07,USD,1.0
2018-10-07,CAD,1.2917
2018-10-07,AUD,1.414
2018-10-07,EUR,0.8691
2018-10-07,GBP,0.7663
2018-10-08,USD,1.0
2018-10-08,CAD,1.2994
2018-10-08,AUD,1.4151
2018-10-08,EUR,0.8712
2018-10-08,GBP,0.7668
2018-10-09,USD,1.0
2018-10-09,CAD,1.2996
2018-10-09,AUD,1.417
2018-10-09,EUR,0.8745
2018-10-09,GBP,0.7668
2018-10-10,USD,1.0
2018-10-10,CAD,1.2963
2018-10-10,AUD,1.4092
2018-10-10,EUR,0.8696
2018-10-10,GBP,0.7604
2018-10-11,USD,1.0
2018-10-11,CAD,1.3047
2018-10-11,AUD,1.4094
2018-10-11,EUR,0.8639
2018-10-11,GBP,0.7559
2018-10-12,USD,1.0
2018-10-12,CAD,1.3007
2018-10-12,AUD,1.4028
2018-10-12,EUR,0.864
2018-10-12,GBP,0.7572
2018-10-13,USD,1.0
2018-10-13,CAD,1.3007
2018-10-13,AUD,1.4028
2018-10-13,EUR,0.864
2018-10-13,GBP,0.7572
2018-10-14,USD,1.0
2018-10-14,CAD,1.3007
2018-10-14,AUD,1.4028
2018-10-14,EUR,0.864
2018-10-14,GBP,0.7572
2018-10-15,USD,1.0
2018-10-15,CAD,1.3026
2018-10-15,AUD,1.4015
2018-10-15,EUR,0.8635
2018-10-15,GBP,0.7603
2018-10-16,USD,1.0
2018-10-16,CAD,1.2954
2018-10-16,AUD,1.4018
2018-10-16,EUR,0.863
2018-10-16,GBP,0.756
2018-10-17,USD,1.0
2018-10-17,CAD,1.2972
2018-10-17,AUD,1.4042
2018-10-17,EUR,0.8673
2018-10-17,GBP,0.7627
2018-10-18,USD,1.0
2018-10-18,CAD,1.3046
2018-10-18,AUD,1.401
2018-10-18,EUR,0.8692
2018-10-18,GBP,0.7635
2018-10-19,USD,1.0
2018-10-19,CAD,1.3031
2018-10-19,AUD,1.4006
2018-10-19,EUR,0.8718
2018-10-19,GBP,0.7674
2018-10-20,USD,1.0
2018-10-20,CAD,1.3031
2018-10-20,AUD,1.4006
2018-10-20,EUR,0.8718
2018-10-20,GBP,0.7674
2018-10-21,USD,1.0
2018-10-21,CAD,1.3031
2018-10-21,AUD,1.4006
2018-10-21,EUR,0.8718
2018-10-21,GBP,0.7674
2018-10-22,USD,1.0
2018-10-22,CAD,1.3089
2018-10-22,AUD,1.4081
2018-10-22,EUR,0.87
2018-10-22,GBP,0.7693
2018-10-23,USD,1.0
2018-10-23,CAD,1.3109
2018-10-23,AUD,1.4151
2018-10-23,EUR,0.8712
2018-10-23,GBP,0.7676
2018-10-24,USD,1.0
2018-10-24,CAD,1.3083
2018-10-24,AUD,1.4107
2018-10-24,EUR,0.878
2018-10-24,GBP,0.7747
2018-10-25,USD,1.0
2018-10-25,CAD,1.3046
2018-10-25,AUD,1.4099
2018-10-25,EUR,0.876
2018-10-25,GBP,0.7755
2018-10-26,USD,1.0
2018-10-26,CAD,1.3148
2018-10-26,AUD,1.4228
2018-10-26,EUR,0.8814
2018-10-26,GBP,0.7817
2018-10-27,USD,1.0
2018-10-27,CAD,1.3148
2018-10-27,AUD,1.4228
2018-10-27,EUR,0.8814
2018-10-27,GBP,0.7817
2018-10-28,USD,1.0
2018-10-28,CAD,1.3148
2018-10-28,AUD,1.4228
2018-10-28,EUR,0.8814
2018-10-28,GBP,0.7817
2018-10-29,USD,1.0
2018-10-29,CAD,1.3107
2018-10-29,AUD,1.4112
2018-10-29,EUR,0.8787
2018-10-29,GBP,0.7801
2018-10-30,USD,1.0
2018-10-30,CAD,1.3138
2018-10-30,AUD,1.4092
2018-10-30,EUR,0.8794
2018-10-30,GBP,0.7839
2018-10-31,USD,1.0
2018-10-31,CAD,1.3126
2018-10-31,AUD,1.4112
2018-10-31,EUR,0.8835
2018-10-31,GBP,0.7852
2018-11-01,USD,1.0
2018-11-01,CAD,1.3082
2018-11-01,AUD,1.3918
2018-11-01,EUR,0.8777
2018-11-01,GBP,0.7739
2018-11-02,USD,1.0
2018-11-02,CAD,1.31
2018-11-02,AUD,1.3874
2018-11-02,EUR,0.8759
2018-11-02,GBP,0.7696
2018-11-03,USD,1.0
2018-11-03,CAD,1.31
2018-11-03,AUD,1.3874
2018-11-03,EUR,0.8759
2018-11-03,GBP,0.7696
2018-11-04,USD,1.0
2018-11-04,CAD,1.31
2018-11-04,AUD,1.3874
2018-11-04,EUR,0.8759
2018-11-04,GBP,0.7696
2018-11-05,USD,1.0
2018-11-05,CAD,1.3093
2018-11-05,AUD,1.3899
2018-11-05,EUR,0.8795
2018-11-05,GBP,0.7699
2018-11-06,USD,1.0
2018-11-06,CAD,1.3122
2018-11-06,AUD,1.3816
2018-11-06,EUR,0.875
2018-11-06,GBP,0.764
2018-11-07,USD,1.0
2018-11-07,CAD,1.3075
2018-11-07,AUD,1.3711
2018-11-07,EUR,0.8705
2018-11-07,GBP,0.7609
2018-11-08,USD,1.0
2018-11-08,CAD,1.3106
2018-11-08,AUD,1.3715
2018-11-08,EUR,0.8754
2018-11-08,GBP,0.763
2018-11-09,USD,1.0
2018-11-09,CAD,1.3193
2018-11-09,AUD,1.3805
2018-11-09,EUR,0.8814
2018-11-09,GBP,0.7673
2018-11-10,USD,1.0
2018-11-10,CAD,1.3193
2018-11-10,AUD,1.3805
2018-11-10,EUR,0.8814
2018-11-10,GBP,0.7673
2018-11-11,USD,1.0
2018-11-11,CAD,1.3193
2018-11-11,AUD,1.3805
2018-11-11,EUR,0.8814
2018-11-11,GBP,0.7673
2018-11-12,USD,1.0
2018-11-12,CAD,1.3203
2018-11-12,AUD,1.3869
2018-11-12,EUR,0.8877
2018-11-12,GBP,0.7773
2018-11-13,USD,1.0
2018-11-13,CAD,1.3221
2018-11-13,AUD,1.3878
2018-11-13,EUR,0.888
2018-11-13,GBP,0.7721
2018-11-14,USD,1.0
2018-11-14,CAD,1.3223
2018-11-14,AUD,1.3861
2018-11-14,EUR,0.8853
2018-11-14,GBP,0.7706
2018-11-15,USD,1.0
2018-11-15,CAD,1.3223
2018-11-15,AUD,1.3767
2018-11-15,EUR,0.8846
2018-11-15,GBP,0.7817
2018-11-16,USD,1.0
2018-11-16,CAD,1.3181
2018-11-16,AUD,1.377
2018-11-16,EUR,0.8814
2018-11-16,GBP,0.7787
2018-11-17,USD,1.0
2018-11-17,CAD,1.3181
2018-11-17,AUD,1.377
2018-11-17,EUR,0.8814
2018-11-17,GBP,0.7787
2018-11-18,USD,1.0
2018-11-18,CAD,1.3181
2018-11-18,AUD,1.377
2018-11-18,EUR,0.8814
2018-11-18,GBP,0.7787
2018-11-19,USD,1.0
2018-11-19,CAD,1.3175
2018-11-19,AUD,1.3704
2018-11-19,EUR,0.8751
2018-11-19,GBP,0.7796
2018-11-20,USD,1.0
2018-11-20,CAD,1.3196
2018-11-20,AUD,1.3757
2018-11-20,EUR,0.8756
2018-11-20,GBP,0.7785
2018-11-21,USD,1.0
2018-11-21,CAD,1.3274
2018-11-21,AUD,1.3783
2018-11-21,EUR,0.8765
2018-11-21,GBP,0.781
2018-11-22,USD,1.0
2018-11-22,CAD,1.3219
2018-11-22,AUD,1.3787
2018-11-22,EUR,0.877
2018-11-22,GBP,0.777
2018-11-23,USD,1.0
2018-11-23,CAD,1.323
2018-11-23,AUD,1.3837
2018-11-23,EUR,0.8809
2018-11-23,GBP,0.7794
2018-11-24,USD,1.0
2018-11-24,CAD,1.323
2018-11-24,AUD,1.3837
2018-11-24,EUR,0.8809
2018-11-24,GBP,0.7794
2018-11-25,USD,1.0
2018-11-25,CAD,1.323
2018-11-25,AUD,1.3837
2018-11-25,EUR,0.8809
2018-11-25,GBP,0.7794
2018-11-26,USD,1.0
2018-11-26,CAD,1.321
2018-11-26,AUD,1.3785
2018-11-26,EUR,0.88
2018-11-26,GBP,0.7783
2018-11-27,USD,1.0
2018-11-27,CAD,1.3257
2018-11-27,AUD,1.3799
2018-11-27,EUR,0.8828
2018-11-27,GBP,0.7834
2018-11-28,USD,1.0
2018-11-28,CAD,1.3325
2018-11-28,AUD,1.382
2018-11-28,EUR,0.8862
2018-11-28,GBP,0.782
2018-11-29,USD,1.0
2018-11-29,CAD,1.3276
2018-11-29,AUD,1.3634
2018-11-29,EUR,0.8782
2018-11-29,GBP,0.7828
2018-11-30,USD,1.0
2018-11-30,CAD,1.3308
2018-11-30,AUD,1.3703
2018-11-30,EUR,0.8804
2018-11-30,GBP,0.7841
2018-12-01,USD,1.0
2018-12-01,CAD,1.3308
2018-12-01,AUD,1.3703
2018-12-01,EUR,0.8804
2018-12-01,GBP,0.7841
2018-12-02,USD,1.0
2018-12-02,CAD,1.3308
2018-12-02,AUD,1.3703
2018-12-02,EUR,0.8804
2018-12-02,GBP,0.7841
2018-12-03,USD,1.0
2018-12-03,CAD,1.3176
2018-12-03,AUD,1.3549
2018-12-03,EUR,0.8825
2018-12-03,GBP,0.7867
2018-12-04,USD,1.0
2018-12-04,CAD,1.3175
2018-12-04,AUD,1.3543
2018-12-04,EUR,0.8765
2018-12-04,GBP,0.7806
2018-12-05,USD,1.0
2018-12-05,CAD,1.3278
2018-12-05,AUD,1.3712
2018-12-05,EUR,0.8807
2018-12-05,GBP,0.7829
2018-12-06,USD,1.0
2018-12-06,CAD,1.3416
2018-12-06,AUD,1.3871
2018-12-06,EUR,0.881
2018-12-06,GBP,0.7835
2018-12-07,USD,1.0
2018-12-07,CAD,1.3394
2018-12-07,AUD,1.3865
2018-12-07,EUR,0.8794
2018-12-07,GBP,0.7834
2018-12-08,USD,1.0
2018-12-08,CAD,1.3394
2018-12-08,AUD,1.3865
2018-12-08,EUR,0.8794
2018-12-08,GBP,0.7834
2018-12-09,USD,1.0
2018-12-09,CAD,1.3394
2018-12-09,AUD,1.3865
2018-12-09,EUR,0.8794
2018-12-09,GBP,0.7834
2018-12-10,USD,1.0
2018-12-10,CAD,1.332
2018-12-10,AUD,1.3866
2018-12-10,EUR,0.8753
2018-12-10,GBP,0.7899
2018-12-11,USD,1.0
2018-12-11,CAD,1.3392
2018-12-11,AUD,1.3866
2018-12-11,EUR,0.8788
2018-12-11,GBP,0.7929
2018-12-12,USD,1.0
2018-12-12,CAD,1.337
2018-12-12,AUD,1.3866
2018-12-12,EUR,0.8814
2018-12-12,GBP,0.7944
2018-12-13,USD,1.0
2018-12-13,CAD,1.3361
2018-12-13,AUD,1.3833
2018-12-13,EUR,0.8794
2018-12-13,GBP,0.7902
2018-12-14,USD,1.0
2018-12-14,CAD,1.3376
2018-12-14,AUD,1.3959
2018-12-14,EUR,0.8861
2018-12-14,GBP,0.7961
2018-12-15,USD,1.0
2018-12-15,CAD,1.3376
2018-12-15,AUD,1.3959
2018-12-15,EUR,0.8861
2018-12-15,GBP,0.7961
2018-12-16,USD,1.0
2018-12-16,CAD,1.3376
2018-12-16,AUD,1.3959
2018-12-16,EUR,0.8861
2018-12-16,GBP,0.7961
2018-12-17,USD,1.0
2018-12-17,CAD,1.3393
2018-12-17,AUD,1.3933
2018-12-17,EUR,0.8818
2018-12-17,GBP,0.7926
2018-12-18,USD,1.0
2018-12-18,CAD,1.3403
2018-12-18,AUD,1.3896
2018-12-18,EUR,0.879
2018-12-18,GBP,0.7886
2018-12-19,USD,1.0
2018-12-19,CAD,1.3443
2018-12-19,AUD,1.3923
2018-12-19,EUR,0.8768
2018-12-19,GBP,0.7919
2018-12-20,USD,1.0
2018-12-20,CAD,1.347
2018-12-20,AUD,1.4016
2018-12-20,EUR,0.8733
2018-12-20,GBP,0.7889
2018-12-21,USD,1.0
2018-12-21,CAD,1.3544
2018-12-21,AUD,1.4089
2018-12-21,EUR,0.8761
2018-12-21,GBP,0.7904
2018-12-22,USD,1.0
2018-12-22,CAD,1.3544
2018-12-22,AUD,1.4089
2018-12-22,EUR,0.8761
2018-12-22,GBP,0.7904
2018-12-23,USD,1.0
2018-12-23,CAD,1.3544
2018-12-23,AUD,1.4089
2018-12-23,EUR,0.8761
2018-12-23,GBP,0.7904
2018-12-24,USD,1.0
2018-12-24,CAD,1.3592
2018-12-24,AUD,1.4188
2018-12-24,EUR,0.8766
2018-12-24,GBP,0.7893
2018-12-25,USD,1.0
2018-12-25,CAD,1.3592
2018-12-25,AUD,1.4188
2018-12-25,EUR,0.8766
2018-12-25,GBP,0.7893
2018-12-26,USD,1.0
2018-12-26,CAD,1.3592
2018-12-26,AUD,1.4188
2018-12-26,EUR,0.8766
2018-12-26,GBP,0.7893
2018-12-27,USD,1.0
2018-12-27,CAD,1.3624
2018-12-27,AUD,1.4205
2018-12-27,EUR,0.879
2018-12-27,GBP,0.7917
2018-12-28,USD,1.0
2018-12-28,CAD,1.3621
2018-12-28,AUD,1.4157
2018-12-28,EUR,0.8731
2018-12-28,GBP,0.7881
2018-12-29,USD,1.0
2018-12-29,CAD,1.3621
2018-12-29,AUD,1.4157
2018-12-29,EUR,0.8731
2018-12-29,GBP,0.7881
2018-12-30,USD,1.0
2018-12-30,CAD,1.3621
2018-12-30,AUD,1.4157
2018-12-30,EUR,0.8731
2018-12-30,GBP,0.7881
2018-12-31,USD,1.0
2018-12-31,CAD,1.3629
2018-12-31,AUD,1.4166
2018-12-31,EUR,0.8734
2018-12-31,GBP,0.7812
2019-01-01,USD,1.0
2019-01-01,CAD,1.3629
2019-01-01,AUD,1.4166
2019-01-01,EUR,0.8734
2019-01-01,GBP,0.7812
2019-01-02,USD,1.0
2019-01-02,CAD,1.3641
2019-01-02,AUD,1.4278
2019-01-02,EUR,0.8774
2019-01-02,GBP,0.7911
2019-01-03,USD,1.0
2019-01-03,CAD,1.3564
2019-01-03,AUD,1.4352
2019-01-03,EUR,0.8812
2019-01-03,GBP,0.7958
2019-01-04,USD,1.0
2019-01-04,CAD,1.3442
2019-01-04,AUD,1.4197
2019-01-04,EUR,0.877
2019-01-04,GBP,0.7892
2019-01-05,USD,1.0
2019-01-05,CAD,1.3442
2019-01-05,AUD,1.4197
2019-01-05,EUR,0.877
2019-01-05,GBP,0.7892
2019-01-06,USD,1.0
2019-01-06,CAD,1.3442
2019-01-06,AUD,1.4197
2019-01-06,EUR,0.877
2019-01-06,GBP,0.7892
2019-01-07,USD,1.0
2019-01-07,CAD,1.3352
2019-01-07,AUD,1.4015
2019-01-07,EUR,0.8737
2019-01-07,GBP,0.7839
2019-01-08,USD,1.0
2019-01-08,CAD,1.3294
2019-01-08,AUD,1.4023
2019-01-08,EUR,0.8741
2019-01-08,GBP,0.7845
2019-01-09,USD,1.0
2019-01-09,CAD,1.3245
2019-01-09,AUD,1.3952
2019-01-09,EUR,0.873
2019-01-09,GBP,0.7849
2019-01-10,USD,1.0
2019-01-10,CAD,1.3221
2019-01-10,AUD,1.3898
2019-01-10,EUR,0.8669
2019-01-10,GBP,0.7839
2019-01-11,USD,1.0
2019-01-11,CAD,1.322
2019-01-11,AUD,1.3847
2019-01-11,EUR,0.8671
2019-01-11,GBP,0.7805
2019-01-12,USD,1.0
2019-01-12,CAD,1.322
2019-01-12,AUD,1.3847
2019-01-12,EUR,0.8671
2019-01-12,GBP,0.7805
2019-01-13,USD,1.0
2019-01-13,CAD,1.322
2019-01-13,AUD,1.3847
2019-01-13,EUR,0.8671
2019-01-13,GBP,0.7805
2019-01-14,USD,1.0
2019-01-14,CAD,1.3278
2019-01-14,AUD,1.3905
2019-01-14,EUR,0.8721
2019-01-14,GBP,0.7784
2019-01-15,USD,1.0
2019-01-15,CAD,1.3265
2019-01-15,AUD,1.3904
2019-01-15,EUR,0.8754
2019-01-15,GBP,0.7793
2019-01-16,USD,1.0
2019-01-16,CAD,1.3259
2019-01-16,AUD,1.3938
2019-01-16,EUR,0.878
2019-01-16,GBP,0.7779
2019-01-17,USD,1.0
2019-01-17,CAD,1.3297
2019-01-17,AUD,1.3948
2019-01-17,EUR,0.8775
2019-01-17,GBP,0.7745
2019-01-18,USD,1.0
2019-01-18,CAD,1.3273
2019-01-18,AUD,1.3901
2019-01-18,EUR,0.877
2019-01-18,GBP,0.7729
2019-01-19,USD,1.0
2019-01-19,CAD,1.3273
2019-01-19,AUD,1.3901
2019-01-19,EUR,0.877
2019-01-19,GBP,0.7729
2019-01-20,USD,1.0
2019-01-20,CAD,1.3273
2019-01-20,AUD,1.3901
2019-01-20,EUR,0.877
2019-01-20,GBP,0.7729
2019-01-21,USD,1.0
2019-01-21,CAD,1.3305
2019-01-21,AUD,1.3984
2019-01-21,EUR,0.8801
2019-01-21,GBP,0.7772
2019-01-22,USD,1.0
2019-01-22,CAD,1.3324
2019-01-22,AUD,1.4024
2019-01-22,EUR,0.8807
2019-01-22,GBP,0.7751
2019-01-23,USD,1.0
2019-01-23,CAD,1.3312
2019-01-23,AUD,1.4018
2019-01-23,EUR,0.8797
2019-01-23,GBP,0.7672
2019-01-24,USD,1.0
2019-01-24,CAD,1.3367
2019-01-24,AUD,1.4079
2019-01-24,EUR,0.8818
2019-01-24,GBP,0.7679
2019-01-25,USD,1.0
2019-01-25,CAD,1.3315
2019-01-25,AUD,1.4048
2019-01-25,EUR,0.8814
2019-01-25,GBP,0.7631
2019-01-26,USD,1.0
2019-01-26,CAD,1.3315
2019-01-26,AUD,1.4048
2019-01-26,EUR,0.8814
2019-01-26,GBP,0.7631
2019-01-27,USD,1.0
2019-01-27,CAD,1.3315
2019-01-27,AUD,1.4048
2019-01-27,EUR,0.8814
2019-01-27,GBP,0.7631
2019-01-28,USD,1.0
2019-01-28,CAD,1.3238
2019-01-28,AUD,1.3937
2019-01-28,EUR,0.8758
2019-01-28,GBP,0.761
2019-01-29,USD,1.0
2019-01-29,CAD,1.3257
2019-01-29,AUD,1.3968
2019-01-29,EUR,0.8755
2019-01-29,GBP,0.7594
2019-01-30,USD,1.0
2019-01-30,CAD,1.3222
2019-01-30,AUD,1.3899
2019-01-30,EUR,0.875
2019-01-30,GBP,0.7642
2019-01-31,USD,1.0
2019-01-31,CAD,1.3152
2019-01-31,AUD,1.3742
2019-01-31,EUR,0.8705
2019-01-31,GBP,0.7623
2019-02-01,USD,1.0
2019-02-01,CAD,1.3142
2019-02-01,AUD,1.3764
2019-02-01,EUR,0.8718
2019-02-01,GBP,0.7662
2019-02-02,USD,1.0
2019-02-02,CAD,1.3142
2019-02-02,AUD,1.3764
2019-02-02,EUR,0.8718
2019-02-02,GBP,0.7662
2019-02-03,USD,1.0
2019-02-03,CAD,1.3142
2019-02-03,AUD,1.3764
2019-02-03,EUR,0.8718
2019-02-03,GBP,0.7662
2019-02-04,USD,1.0
2019-02-04,CAD,1.3116
2019-02-04,AUD,1.3851
2019-02-04,EUR,0.8737
2019-02-04,GBP,0.7661
2019-02-05,USD,1.0
2019-02-05,CAD,1.3128
2019-02-05,AUD,1.3806
2019-02-05,EUR,0.8754
2019-02-05,GBP,0.7687
2019-02-06,USD,1.0
2019-02-06,CAD,1.3182
2019-02-06,AUD,1.4014
2019-02-06,EUR,0.8777
